timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-21 11:07:00,15,5,15,19,4,0,6,8,25,6,9,19,12,6,3,0,5,15,9,12,13,14,14,0,4,16,0,1,0,2,3,4,7,9,19,18,14,19,10,11,11,15,19,14,10,2,4,0,17,3,4,12,0,15,15,4,17,5,14,7,4,3,2,2,9,6,13,15,7,7,11,14,11,18,13,9,7,6,17,13,2,20,1
2022-08-21 12:07:00,15,4,15,19,4,0,6,8,25,6,9,19,12,6,3,0,5,15,9,12,13,14,14,2,4,16,1,1,0,2,3,4,7,9,19,18,14,19,10,11,11,15,19,14,10,2,4,0,17,3,4,12,0,15,15,4,17,5,14,1,4,3,2,2,9,7,13,15,7,7,11,14,11,18,13,9,7,6,17,13,2,20,1
2022-08-24 15:09:00,12,17,9,22,19,5,6,4,13,1,9,19,12,17,3,16,5,3,9,6,14,14,5,0,4,16,0,4,0,2,8,5,7,3,7,18,14,19,7,11,17,18,3,14,10,4,4,0,10,3,4,2,2,15,15,9,17,10,14,3,4,10,6,4,4,3,13,12,16,7,15,14,11,19,18,9,2,13,1,13,0,20,3
2022-08-24 16:09:00,12,18,9,22,19,5,6,4,13,1,9,19,12,17,3,16,5,4,9,6,14,14,5,0,5,16,0,3,0,2,8,5,7,3,7,18,14,19,7,11,17,18,3,14,10,4,4,0,8,3,4,2,2,15,15,9,17,10,14,2,4,10,6,4,4,3,13,12,16,7,15,14,11,19,18,9,2,13,1,13,0,20,3
2022-08-29 03:05:00,15,0,15,19,0,0,7,8,16,4,9,19,12,6,10,0,5,16,9,7,14,14,19,11,18,16,2,14,14,8,8,3,7,9,19,18,13,19,10,11,17,16,7,14,11,4,4,0,12,3,4,2,12,8,15,11,17,5,12,15,12,8,2,5,6,11,13,6,11,16,15,14,11,18,18,9,12,20,1,10,2,20,5
2022-08-29 04:01:00,15,0,15,19,0,0,7,8,16,4,9,19,12,6,10,0,5,16,9,6,14,14,19,11,18,16,2,14,13,8,8,3,7,9,19,18,13,19,10,11,17,16,7,14,11,4,4,0,12,3,4,2,2,8,15,11,17,5,12,15,12,8,2,6,6,11,13,6,11,16,15,14,11,18,18,9,12,20,1,10,2,20,5
2022-08-31 06:37:00,15,0,15,19,0,0,4,8,16,4,12,19,12,6,3,0,5,12,9,2,13,11,16,7,7,7,7,14,15,8,8,0,7,3,19,18,14,19,10,5,13,16,3,1,10,11,4,0,8,3,4,12,17,8,15,2,7,5,14,9,6,16,0,1,8,1,13,10,12,7,15,14,11,18,13,9,9,17,1,13,0,20,2
2022-08-31 07:34:00,15,0,15,19,0,0,6,8,16,4,12,19,12,6,3,0,5,12,9,2,13,11,16,7,7,7,7,14,15,8,8,0,7,3,19,18,14,19,11,5,13,16,3,1,10,11,4,0,8,3,4,12,17,8,15,2,6,5,14,9,6,16,0,1,8,1,13,10,13,7,15,14,11,18,13,9,9,14,1,13,0,20,2
2022-09-03 15:48:00,12,1,14,20,2,1,8,8,19,6,9,19,12,6,3,0,5,2,9,4,14,14,2,2,16,16,7,4,1,8,3,3,7,3,7,18,14,19,11,5,17,18,3,14,10,5,3,0,18,3,4,12,0,15,15,3,2,10,14,2,4,7,3,1,12,12,13,7,9,7,15,11,11,19,18,9,4,10,1,13,11,20,3
2022-09-03 16:42:00,12,2,14,20,2,1,8,8,19,6,9,19,12,6,3,0,5,1,9,2,14,14,2,2,17,16,7,4,1,8,3,3,7,3,7,18,14,19,11,5,17,18,3,14,10,7,3,0,18,3,4,12,0,15,15,3,1,10,14,2,4,7,6,1,12,13,13,7,9,7,15,11,11,19,18,9,4,1,1,13,11,20,3
2022-09-05 18:34:00,15,0,15,19,0,4,6,9,16,6,9,19,12,6,3,1,5,2,4,2,14,14,14,1,5,7,0,7,5,8,3,4,0,3,7,18,14,19,12,11,11,18,3,14,10,10,4,18,7,3,4,3,15,8,15,2,7,5,14,2,4,1,6,1,4,8,13,6,11,7,15,14,11,19,18,11,5,6,1,13,6,20,1
2022-09-05 19:35:00,15,0,15,19,0,3,6,9,16,6,9,19,12,6,3,1,5,2,4,4,14,14,14,0,3,7,1,7,5,8,3,4,0,3,7,18,14,19,12,11,11,18,3,14,10,10,4,18,7,3,4,3,15,8,15,2,6,5,14,2,4,1,6,1,4,9,13,6,11,7,15,14,11,19,18,11,6,6,1,13,5,20,1
2022-09-08 07:44:00,15,0,15,19,1,0,6,8,16,4,9,18,12,6,3,12,5,11,9,5,24,14,12,12,18,7,7,4,4,8,8,1,7,9,19,18,14,19,10,11,18,16,19,1,11,6,4,0,16,3,4,12,14,15,3,7,13,5,14,15,4,8,6,1,11,5,13,10,7,7,15,14,11,19,13,9,9,17,1,13,2,20,5
2022-09-08 08:44:00,15,0,15,19,1,0,6,8,16,4,9,18,12,6,3,12,5,11,9,4,14,14,12,12,17,7,7,4,7,8,8,1,7,9,19,18,14,19,10,11,18,16,19,1,11,6,4,0,16,3,4,12,14,15,3,7,13,5,14,15,4,9,6,1,11,5,13,10,7,7,15,14,11,19,13,9,9,17,1,13,2,20,5
2022-09-10 05:50:00,15,0,15,19,0,0,7,8,16,4,9,19,12,6,3,16,5,11,9,0,13,14,19,9,18,11,1,14,16,2,3,0,0,9,19,18,13,19,8,5,18,18,7,1,10,8,4,0,7,3,4,2,0,8,15,10,5,5,12,15,15,3,0,7,11,13,16,11,10,7,15,14,11,19,13,9,1,15,1,13,6,12,7
2022-09-10 06:50:00,15,2,15,19,0,0,6,8,16,4,9,19,12,6,3,16,5,11,9,0,13,14,19,11,18,11,0,14,15,2,3,0,0,9,19,18,13,19,8,5,18,18,7,1,10,8,4,0,7,3,4,2,0,8,15,10,5,5,12,15,15,3,0,7,11,15,16,11,10,7,15,14,11,19,13,9,1,15,1,13,6,12,7
2022-09-12 09:32:00,12,0,9,19,10,4,8,9,16,6,9,19,13,1,0,16,5,0,4,0,14,14,11,12,18,16,1,1,0,8,3,6,0,9,15,18,14,19,9,11,11,18,7,14,10,9,3,0,7,3,3,11,17,15,15,8,15,10,14,0,12,0,6,6,13,8,13,3,7,7,15,14,11,19,18,10,2,9,1,13,7,20,13
2022-09-12 10:32:00,12,0,9,19,10,4,8,9,16,6,9,19,13,1,0,1,5,0,4,0,14,14,11,12,18,16,1,0,0,8,3,6,0,9,15,18,14,19,9,11,11,18,7,14,10,9,3,0,7,3,3,11,17,8,15,11,15,10,14,1,12,0,6,6,13,6,13,3,7,7,15,14,11,19,18,10,2,9,1,13,12,20,13
2022-09-17 18:25:00,15,11,15,19,20,4,6,9,16,1,15,19,12,6,11,16,4,1,4,5,14,14,12,9,7,16,2,5,10,2,3,6,0,9,19,18,14,19,10,5,13,18,3,14,10,7,4,0,12,3,20,2,14,8,15,10,1,5,14,6,12,7,3,1,4,8,13,10,14,16,11,14,11,19,18,7,6,4,1,13,10,12,3
2022-09-17 19:25:00,15,12,15,19,20,4,6,9,16,1,15,19,12,6,11,16,4,5,4,4,14,14,13,9,7,16,4,5,10,2,3,6,0,9,19,18,14,19,10,5,13,18,3,14,10,7,4,0,12,3,20,2,14,8,15,10,1,5,14,7,12,7,3,1,4,9,13,9,14,16,11,14,11,19,18,7,9,4,1,13,10,12,3
2022-09-20 23:43:00,15,0,15,19,12,9,6,8,16,1,9,19,12,6,10,0,5,4,4,12,13,14,18,3,18,11,0,10,7,2,3,6,7,9,19,18,14,19,6,5,5,18,7,14,10,9,4,0,18,20,4,2,17,8,3,2,16,5,14,8,15,9,1,8,7,1,13,9,8,7,15,14,11,19,18,9,4,10,1,13,0,20,7
2022-09-21 00:40:00,15,8,15,19,12,9,1,8,16,1,9,19,12,6,10,0,5,5,4,7,13,14,17,6,18,11,0,9,5,2,3,6,7,9,19,18,14,19,6,5,18,18,7,14,10,11,4,0,18,20,4,2,6,8,3,2,16,5,14,8,15,9,1,8,7,1,13,9,8,7,15,14,11,19,18,9,4,7,1,13,0,20,7
2022-09-23 13:36:00,12,17,15,20,9,4,6,9,25,6,9,19,13,1,16,12,4,12,9,2,14,14,6,12,3,16,1,14,2,2,3,0,7,9,19,18,13,19,8,11,17,14,3,14,10,0,4,0,7,3,4,2,14,15,15,4,3,10,14,0,4,7,7,18,4,8,13,14,16,15,15,14,11,19,18,11,2,10,20,13,8,20,6
2022-09-23 14:36:00,12,17,15,20,9,4,6,9,25,6,9,19,13,1,16,12,4,12,9,2,14,14,4,12,8,16,2,14,2,2,3,0,7,9,19,18,13,19,8,11,17,14,3,14,10,0,4,0,7,3,4,2,14,15,15,4,6,10,14,4,4,7,7,18,4,8,13,14,16,15,15,14,11,19,18,11,2,10,20,13,8,20,5
2022-09-26 07:09:00,15,0,15,19,12,7,6,8,16,4,9,19,12,1,3,12,4,15,9,10,13,14,14,11,18,16,7,3,9,2,3,0,7,9,19,18,13,19,12,11,13,18,3,14,11,5,4,0,14,3,4,2,14,15,15,3,5,5,14,20,4,0,5,5,13,15,13,10,14,7,15,14,11,19,18,9,4,20,1,13,4,20,7
2022-09-26 08:10:00,15,0,15,19,12,7,6,8,16,4,9,19,12,1,3,12,4,15,9,10,13,14,14,11,18,16,7,3,7,2,3,0,7,9,19,18,13,19,12,11,13,18,3,14,11,9,4,0,14,3,4,2,14,15,15,3,5,5,14,20,4,0,5,5,13,15,13,10,14,7,15,14,11,19,18,9,4,20,1,13,1,20,7
2022-09-29 03:14:00,15,0,15,19,1,0,7,8,16,1,9,19,12,1,0,16,6,2,9,6,13,14,16,4,14,7,11,12,18,2,3,1,0,3,15,18,14,19,8,11,11,18,3,14,11,11,4,0,8,3,20,2,12,8,13,5,15,10,14,7,6,4,4,7,14,6,13,11,7,7,15,14,11,19,18,9,12,14,15,13,6,12,5
2022-09-29 04:10:00,15,0,15,19,0,0,7,8,16,1,9,19,12,1,0,16,6,0,9,6,13,14,16,4,14,7,10,12,18,2,3,1,0,3,15,18,14,19,10,11,11,18,3,14,11,11,4,0,8,3,20,2,17,8,13,5,15,10,14,8,6,4,4,7,14,6,13,11,7,7,15,14,11,19,18,9,12,15,15,13,6,12,5
2022-10-01 19:27:00,12,16,19,19,7,4,8,4,25,6,9,19,12,6,3,1,4,5,9,2,14,14,6,3,13,16,2,0,2,8,23,4,0,9,19,18,14,19,14,11,13,18,3,14,10,2,4,0,17,6,4,2,0,8,15,10,7,10,14,2,4,9,6,8,13,5,13,9,12,7,15,14,11,19,18,9,2,1,17,10,13,20,7
2022-10-01 20:27:00,12,17,19,19,6,5,8,4,25,6,9,19,12,6,3,1,4,4,9,2,14,14,6,3,13,16,2,0,2,8,23,4,0,9,19,18,14,19,14,11,13,18,3,14,10,2,4,0,17,6,4,2,0,8,15,10,7,10,14,2,4,9,6,8,13,6,13,9,12,7,15,14,11,19,18,9,2,1,17,10,13,20,7
