timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-09-03 15:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-03 16:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-05 18:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-05 19:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-08 07:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,6,10,5,2,0,4,5
2022-09-08 08:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,3,7,1,6,10,5,2,0,4,5
2022-09-10 05:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,0,10,5,2,0,4,5
2022-09-10 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,3,7,1,0,10,5,2,0,4,5
2022-09-12 09:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-12 10:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-17 18:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-17 19:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-20 23:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-21 00:40:00,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,9,0,10,13,1,14,7,21,15,0,8,18,19,14,5,7,2,0,2,5,10,10,8,19,8,14,11,10,6,19,11,16,19,18,9,5,5,9,7,19,13,0,8,13,7,0,4,13,10,3,13,12,10,15,5,10,16,7,9,6,20,5,8,0,4,5
2022-09-23 13:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-23 14:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,5,7,1,0,10,5,2,0,4,5
2022-09-26 07:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,0,18,5,2,0,4,5
2022-09-26 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,0,10,5,2,0,4,5
2022-09-29 03:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,18,12,14,0,7,2,0,0,5,10,10,6,0,8,14,0,1,6,19,11,14,14,18,9,0,5,9,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,6,18,5,2,0,4,5
2022-09-29 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,1,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,9,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,16,7,1,6,18,5,2,0,4,5
2022-10-01 19:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,3,7,1,0,10,5,2,0,4,5
2022-10-01 20:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,7,0,0,1,0,12,14,0,7,2,0,0,5,10,10,6,1,8,14,0,1,6,19,11,14,14,18,0,0,5,0,7,5,10,0,7,8,7,0,1,5,10,0,8,12,10,10,5,7,3,7,1,0,10,5,2,0,4,5
